1, none, minecraft:the_void, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4139, none, tectonic:island, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4140, none, tectonic:island, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4141, none, tectonic:island, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4142, none, tectonic:island, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4143, none, tectonic:island, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4144, none, tectonic:island, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4145, none, tectonic:island, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4146, none, tectonic:island, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4147, none, tectonic:island, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4148, none, tectonic:island, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4149, none, tectonic:island, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4150, none, tectonic:island, AMBIENT, alexsmobs:fly, 10, 2, 3
4151, none, tectonic:island, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4152, none, tectonic:island, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4153, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4154, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4155, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4156, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4157, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4158, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4159, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4160, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4161, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4162, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4163, none, tectonic:lagoon, MONSTER, quark:stoneling, 80, 1, 1
4164, none, tectonic:lagoon, MONSTER, quark:toretoise, 80, 2, 4
4165, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4166, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4167, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4168, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4169, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4170, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4171, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4172, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4173, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4174, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4175, none, tectonic:lagoon, MONSTER, alexsmobs:farseer, 30, 1, 1
4176, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4177, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4178, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4179, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4180, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4181, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4182, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4183, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4184, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4185, none, tectonic:lagoon, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4186, none, tectonic:lagoon, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4187, none, tectonic:lagoon, AMBIENT, alexsmobs:fly, 10, 2, 3
4188, none, tectonic:lagoon, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4189, none, tectonic:lagoon, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4190, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4191, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4192, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4193, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4194, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4195, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4196, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4197, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4198, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4199, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4200, none, tectonic:lantern_river, MONSTER, quark:stoneling, 80, 1, 1
4201, none, tectonic:lantern_river, MONSTER, quark:toretoise, 80, 2, 4
4202, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4203, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4204, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4205, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4206, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4207, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4208, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4209, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4210, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4211, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4212, none, tectonic:lantern_river, MONSTER, alexsmobs:farseer, 30, 1, 1
4213, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4214, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4215, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4216, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4217, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4218, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4219, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4220, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4221, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4222, none, tectonic:lantern_river, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4223, none, tectonic:lantern_river, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4224, none, tectonic:lantern_river, AMBIENT, alexsmobs:fly, 10, 2, 3
4225, none, tectonic:lantern_river, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4226, none, tectonic:lantern_river, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4227, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4228, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4229, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4230, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4231, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4232, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4233, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4234, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4235, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4236, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4237, none, tectonic:lukewarm_beach, MONSTER, quark:stoneling, 80, 1, 1
4238, none, tectonic:lukewarm_beach, MONSTER, quark:toretoise, 80, 2, 4
4239, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4240, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4241, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4242, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4243, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4244, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4245, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4246, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4247, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4248, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4249, none, tectonic:lukewarm_beach, MONSTER, alexsmobs:farseer, 30, 1, 1
4250, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4251, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4252, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4253, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4254, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4255, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4256, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4257, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4258, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4259, none, tectonic:lukewarm_beach, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4260, none, tectonic:lukewarm_beach, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4261, none, tectonic:lukewarm_beach, AMBIENT, alexsmobs:fly, 10, 2, 3
4262, none, tectonic:lukewarm_beach, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4263, none, tectonic:lukewarm_beach, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4264, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4265, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4266, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4267, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4268, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4269, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4270, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4271, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4272, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4273, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4274, none, tectonic:lukewarm_cliffs, MONSTER, quark:stoneling, 80, 1, 1
4275, none, tectonic:lukewarm_cliffs, MONSTER, quark:toretoise, 80, 2, 4
4276, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4277, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4278, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4279, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4280, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4281, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4282, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4283, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4284, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4285, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4286, none, tectonic:lukewarm_cliffs, MONSTER, alexsmobs:farseer, 30, 1, 1
4287, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4288, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4289, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4290, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4291, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4292, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4293, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4294, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4295, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4296, none, tectonic:lukewarm_cliffs, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4297, none, tectonic:lukewarm_cliffs, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4298, none, tectonic:lukewarm_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
4299, none, tectonic:lukewarm_cliffs, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4300, none, tectonic:lukewarm_cliffs, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4301, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4302, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4303, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4304, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4305, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4306, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4307, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4308, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4309, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4310, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4311, none, tectonic:lukewarm_river, MONSTER, quark:stoneling, 80, 1, 1
4312, none, tectonic:lukewarm_river, MONSTER, quark:toretoise, 80, 2, 4
4313, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4314, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4315, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4316, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4317, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4318, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4319, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4320, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4321, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4322, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4323, none, tectonic:lukewarm_river, MONSTER, alexsmobs:farseer, 30, 1, 1
4324, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4325, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4326, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4327, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4328, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4329, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4330, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4331, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4332, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4333, none, tectonic:lukewarm_river, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4334, none, tectonic:lukewarm_river, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4335, none, tectonic:lukewarm_river, AMBIENT, alexsmobs:fly, 10, 2, 3
4336, none, tectonic:lukewarm_river, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4337, none, tectonic:lukewarm_river, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4338, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4339, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4340, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4341, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4342, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4343, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4344, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4345, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4346, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4347, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4348, none, tectonic:lush_river, MONSTER, quark:stoneling, 80, 1, 1
4349, none, tectonic:lush_river, MONSTER, quark:toretoise, 80, 2, 4
4350, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4351, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4352, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
4353, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
4354, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
4355, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
4356, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 1
4357, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:bloody_gadfly, 20, 1, 1
4358, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
4359, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:nightmare_stalker, 10, 1, 1
4360, none, tectonic:lush_river, MONSTER, alexsmobs:farseer, 30, 1, 1
4361, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:zombie_bruiser, 12, 1, 1
4362, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:swarmer, 10, 1, 1
4363, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
4364, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
4365, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:bonescaller, 10, 1, 1
4366, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
4367, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
4368, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
4369, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:restless_spirit, 17, 1, 1
4370, none, tectonic:lush_river, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 2
4371, none, tectonic:lush_river, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
4372, none, tectonic:lush_river, AMBIENT, alexsmobs:fly, 10, 2, 3
4373, none, tectonic:lush_river, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 3, 5
4374, none, tectonic:lush_river, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 10, 1, 1
4375, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
4376, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:baby_skeleton_2, 15, 1, 2
4377, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
4378, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
4379, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
4380, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
4381, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:shy_spirit, 11, 1, 1
4382, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 40, 1, 1
4383, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:wither_scuttler, 20, 1, 1
4384, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
4385, none, tectonic:old_growth_evergreen_forest, MONSTER, quark:stoneling, 80, 1, 1
4386, none, tectonic:old_growth_evergreen_forest, MONSTER, quark:toretoise, 80, 2, 4
4387, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
4388, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 10, 1, 1
4389, none, tectonic:old_growth_evergreen_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 10, 1, 1
